Algorithm,Dataset,Gamma,Beta1,Beta2,Round,Global_Validation_Loss,F1_Score,Top1_Accuracy_Percent,Num_Selected_Clients,Num_Total_Clients,Num_Model_Params,Round_Time_Sec,Client_Time_Sec,Server_Time_Sec,Spatial_Var_Time_Sec,Peak_Memory_MB,Seed
FedAdam,FashionMNIST,,0.9,0.999,33,0.5079180758714676,0.825627628672725,83.36,20,100,54410,7.493537425994873,7.487158536911011,0.006378889083862305,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,34,0.4687416976928711,0.8445817808777318,84.56,23,100,54410,10.909626007080078,10.903118371963501,0.0065076351165771484,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,35,0.7066438856363296,0.7898738576455782,79.88,26,100,54410,12.74806547164917,12.73984980583191,0.008215665817260742,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,36,0.5923379016160965,0.8122287301803593,81.94,22,100,54410,9.992996454238892,9.986655473709106,0.006340980529785156,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,37,0.43518475928306577,0.8527176486642887,85.45,28,100,54410,12.81543755531311,12.807118654251099,0.008318901062011719,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,38,0.39298573858737945,0.8617793735700368,86.39,29,100,54410,14.689247131347656,14.681386470794678,0.007860660552978516,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,39,0.5146190890789032,0.8189507830104515,82.63,24,100,54410,10.973469018936157,10.967671632766724,0.005797386169433594,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,40,0.4956198827981949,0.8267924992441286,83.09,29,100,54410,12.25699758529663,12.248064994812012,0.00893259048461914,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,41,0.4004559333562851,0.8601603848646855,86.21,20,100,54410,8.834843635559082,8.828827857971191,0.006015777587890625,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,42,0.4286733159542084,0.8444090895359834,85.28,28,100,54410,12.602774858474731,12.595000982284546,0.007773876190185547,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,43,0.5162834928512573,0.8122079649894234,83.37,20,100,54410,9.777070760726929,9.77131199836731,0.005758762359619141,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,44,0.5487407554864884,0.8122286994695818,83.36,23,100,54410,9.37165355682373,9.365720987319946,0.00593256950378418,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,45,0.5117966767311096,0.8302151485263721,84.28,22,100,54410,7.183674097061157,7.17730712890625,0.0063669681549072266,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,46,0.4309318966388702,0.8460783791660769,84.98,26,100,54410,12.832897186279297,12.825105428695679,0.007791757583618164,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,47,0.4428506998538971,0.8414132696804142,84.27,21,100,54410,9.971619367599487,9.966048955917358,0.005570411682128906,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,48,0.5214027242422103,0.8175951944859582,81.31,25,100,54410,10.217773199081421,10.2110276222229,0.006745576858520508,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,49,0.48708621757030485,0.8335680441888511,82.94,27,100,54410,12.615455389022827,12.607868909835815,0.007586479187011719,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,50,0.5364846168994903,0.8242496174910731,82.4,20,100,54410,7.0086541175842285,7.0023627281188965,0.006291389465332031,,122.966796875,2
FedDyn,FashionMNIST,,0.9,0.999,1,3.3617368087768553,0.15961073846994384,24.88,26,100,54410,13.56701397895813,13.560439109802246,0.006574869155883789,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,2,1.7498799091339112,0.5276179189616981,58.5,27,100,54410,12.364792346954346,12.357932806015015,0.006859540939331055,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,3,1.8148987211227416,0.48451204135713344,53.88,29,100,54410,15.765376806259155,15.758291959762573,0.007084846496582031,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,4,1.1012655079841613,0.7194299176253081,75.61,22,100,54410,10.284933805465698,10.27907419204712,0.0058596134185791016,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,5,0.7715956671714783,0.706428961416502,71.83,26,100,54410,12.461118221282959,12.454447269439697,0.006670951843261719,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,6,0.6162648796081543,0.7847775755860107,78.5,20,100,54410,11.430908918380737,11.42542552947998,0.005483388900756836,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,7,1.0882671494483949,0.6844855409150655,71.74,23,100,54410,10.788751125335693,10.782412767410278,0.006338357925415039,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,8,0.5362755103111267,0.8011247967340107,81.17,28,100,54410,14.20679759979248,14.199629068374634,0.00716853141784668,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,9,0.5298411499500275,0.8171136431452357,81.86,28,100,54410,17.814774990081787,17.807602405548096,0.007172584533691406,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,10,0.7134375484943389,0.7648373810721593,77.97,30,100,54410,17.290515184402466,17.282472372055054,0.00804281234741211,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,11,0.5658020435333252,0.8081382718658778,80.42,20,100,54410,9.620904445648193,9.615354299545288,0.0055501461029052734,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,12,0.5917268978834153,0.8102072324049466,82.64,20,100,54410,13.506878137588501,13.501420497894287,0.005457639694213867,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,13,0.6822832494974136,0.7852929086167891,80.69,24,100,54410,14.422736167907715,14.416322708129883,0.006413459777832031,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,14,0.6278736634731292,0.786991646941422,78.33,28,100,54410,16.820382356643677,16.813132762908936,0.007249593734741211,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,15,0.8169139103889466,0.7499995370961203,76.45,27,100,54410,19.788642168045044,19.781782388687134,0.006859779357910156,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,16,0.781632602262497,0.7390638691563003,74.82,25,100,54410,11.452345371246338,11.4455246925354,0.0068206787109375,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,17,0.5385739423513413,0.8154089889733187,81.32,26,100,54410,14.247591733932495,14.240822315216064,0.006769418716430664,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,18,0.9619566897392273,0.7235406563502613,73.2,26,100,54410,12.595094442367554,12.588309288024902,0.006785154342651367,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,19,0.8108534718990326,0.7761390055737314,79.02,20,100,54410,12.111058712005615,12.105558156967163,0.0055005550384521484,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,20,2.9739635698318483,0.5473214410648145,61.04,27,100,54410,14.841688394546509,14.834674835205078,0.007013559341430664,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,21,0.8250943114280701,0.7573206409868909,76.16,30,100,54410,19.87865900993347,19.8709876537323,0.007671356201171875,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,22,0.7480188694477081,0.7884615066350479,80.83,25,100,54410,15.761757612228394,15.755393743515015,0.006363868713378906,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,23,0.5445736167907714,0.8196450722522577,82.11,29,100,54410,14.659589767456055,14.65208387374878,0.007505893707275391,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,24,0.9016244742393493,0.7428663627867432,75.08,20,100,54410,12.828238725662231,12.822818756103516,0.00541996955871582,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,25,1.2403671306610107,0.6916156801792243,71.09,21,100,54410,14.24542498588562,14.239531517028809,0.0058934688568115234,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,26,0.6034314596652984,0.8181676634877629,81.76,25,100,54410,14.378528118133545,14.372228860855103,0.006299257278442383,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,27,0.8091552021026611,0.7703867895973253,77.52,25,100,54410,15.17904806137085,15.1724112033844,0.006636857986450195,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,28,0.550770583486557,0.8307650064758303,83.0,25,100,54410,16.1227810382843,16.116430282592773,0.00635075569152832,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,29,1.1004815375804902,0.7309304748092139,76.27,20,100,54410,9.51458477973938,9.509268999099731,0.0053157806396484375,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,30,0.5837554462432861,0.8270348358821901,82.47,27,100,54410,12.913479089736938,12.906527996063232,0.006951093673706055,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,31,0.49294743005037306,0.8437201867446144,84.7,28,100,54410,14.512057065963745,14.505040168762207,0.007016897201538086,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,32,0.5969676164627076,0.8142024379356478,81.26,30,100,54410,17.3018000125885,17.292723655700684,0.009076356887817383,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,33,0.725490811085701,0.7735781627364695,78.69,25,100,54410,13.098727941513062,13.09249472618103,0.00623321533203125,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,34,0.5291464938163757,0.8420734542009235,84.33,30,100,54410,15.576846837997437,15.569053888320923,0.007792949676513672,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,35,0.6330831797122956,0.8089449373383925,81.73,26,100,54410,14.785268068313599,14.773594856262207,0.011673212051391602,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,36,0.8410553888320923,0.7441359243690557,74.72,27,100,54410,16.587191820144653,16.580382823944092,0.0068089962005615234,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,37,1.1079329759597778,0.7161976222971035,74.4,30,100,54410,17.949650287628174,17.942344427108765,0.00730586051940918,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,38,1.3020179172992705,0.720586970207158,72.1,25,100,54410,14.733810901641846,14.727370262145996,0.006440639495849609,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,39,0.6015469170570373,0.8045144930178798,80.66,26,100,54410,17.614983320236206,17.608518838882446,0.006464481353759766,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,40,0.7459903559446335,0.7793355902575044,79.21,27,100,54410,12.975943565368652,12.968234539031982,0.007709026336669922,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,41,0.5340730847358703,0.8297283120115024,83.02,24,100,54410,13.61656403541565,13.61011552810669,0.006448507308959961,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,42,0.6763997719287872,0.7935357307984024,80.21,30,100,54410,12.225224733352661,12.21786379814148,0.007360935211181641,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,43,0.6057594005286694,0.8171404033526395,81.71,22,100,54410,11.202313423156738,11.196577787399292,0.005735635757446289,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,44,1.2162423225402832,0.7119864501061276,73.12,29,100,54410,15.47910213470459,15.471776008605957,0.0073261260986328125,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,45,0.9312739222049713,0.7521006949823604,76.94,27,100,54410,15.27895998954773,15.272125005722046,0.006834983825683594,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,46,0.5741920819044113,0.8246446106602869,82.54,21,100,54410,12.570570468902588,12.564817667007446,0.0057528018951416016,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,47,0.6130654084444046,0.8185811058000543,82.37,28,100,54410,16.719661474227905,16.712257862091064,0.00740361213684082,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,48,0.675186486762762,0.8142542127923049,81.8,29,100,54410,15.2510244846344,15.242661952972412,0.008362531661987305,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,49,0.6827474530279637,0.8152575025010187,81.39,26,100,54410,15.820497512817383,15.81376600265503,0.006731510162353516,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,50,0.6094666896462441,0.8284150700469498,83.18,30,100,54410,15.350594997406006,15.343311309814453,0.007283687591552734,,116.7001953125,0
FedDyn,FashionMNIST,,0.9,0.999,1,3.5187630687713622,0.08329767474057767,13.87,22,100,54410,12.15536117553711,12.14961314201355,0.00574803352355957,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,2,1.3235602640151978,0.5569690139028937,60.5,21,100,54410,10.521243333816528,10.515634536743164,0.005608797073364258,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,3,1.5694532056808472,0.5562512878963118,57.57,24,100,54410,14.053472518920898,14.047071695327759,0.0064008235931396484,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,4,1.3338305511474609,0.7049215899186889,73.35,27,100,54410,14.3671236038208,14.360259532928467,0.006864070892333984,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,5,1.0803054507255554,0.6479174703732767,68.76,30,100,54410,19.069036960601807,19.061577320098877,0.0074596405029296875,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,6,0.874864635515213,0.6957773053604457,71.55,23,100,54410,16.587761402130127,16.581904649734497,0.005856752395629883,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,7,1.7693813472747804,0.5405359104672058,57.72,24,100,54410,13.826319456100464,13.820294380187988,0.006025075912475586,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,8,0.6149038446187973,0.8051022451458033,80.3,25,100,54410,14.929883241653442,14.923590421676636,0.006292819976806641,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,9,0.6087855421543121,0.8093059953627458,81.97,30,100,54410,15.707549333572388,15.699427604675293,0.008121728897094727,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,10,0.5991262150287628,0.7969301096512564,80.27,29,100,54410,15.785067081451416,15.777139663696289,0.007927417755126953,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,11,1.0836990018844606,0.7204044112690002,74.94,25,100,54410,15.470849752426147,15.464538812637329,0.006310939788818359,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,12,0.6166749915122985,0.7905024398966364,78.71,22,100,54410,10.817826271057129,10.8118736743927,0.005952596664428711,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,13,0.9388571327209473,0.7155988084384939,73.75,20,100,54410,10.95651912689209,10.951194524765015,0.005324602127075195,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,14,0.6051365266799926,0.7989148492309466,80.77,21,100,54410,14.681399822235107,14.675761699676514,0.00563812255859375,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,15,0.64371675593853,0.792661017799159,79.88,24,100,54410,11.340750694274902,11.334659099578857,0.006091594696044922,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,16,1.0342081077575684,0.710668458472651,74.48,21,100,54410,12.805121421813965,12.799387454986572,0.005733966827392578,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,17,0.7606036047458649,0.752812762917508,76.01,21,100,54410,12.893072605133057,12.887339115142822,0.005733489990234375,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,18,0.6962163768053055,0.7882293242658656,80.7,20,100,54410,9.03976583480835,9.034123420715332,0.005642414093017578,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,19,0.585541199851036,0.8094470201410872,80.59,30,100,54410,19.145586729049683,19.13803768157959,0.0075490474700927734,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,20,0.7236569450378418,0.7678925732439116,79.13,26,100,54410,12.1592857837677,12.152769804000854,0.006515979766845703,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,21,0.7945478193759918,0.756185644234697,76.41,26,100,54410,11.67731761932373,11.670219659805298,0.007097959518432617,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,22,0.6456092861890793,0.8024547597354958,81.54,20,100,54410,12.297203540802002,12.291841506958008,0.005362033843994141,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,23,0.6916152558326721,0.772435494256862,77.99,28,100,54410,13.393655776977539,13.386621236801147,0.0070345401763916016,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,24,0.5548107806444168,0.8144575169539161,81.88,23,100,54410,9.947416067123413,9.940742015838623,0.006674051284790039,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,25,0.6793287200450897,0.7802688115284251,79.41,28,100,54410,15.75925588607788,15.751948118209839,0.007307767868041992,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,26,0.6027544450044632,0.8073555670627016,80.62,23,100,54410,11.597953081130981,11.591721057891846,0.006232023239135742,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,27,0.6974955577611923,0.78478201109482,80.27,27,100,54410,14.173891544342041,14.167354345321655,0.006537199020385742,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,28,0.7382736902236938,0.760388425321179,77.04,22,100,54410,12.153387308120728,12.147534847259521,0.005852460861206055,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,29,1.0075571659862994,0.7578426467818792,78.35,30,100,54410,13.324802160263062,13.317482471466064,0.00731968879699707,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,30,0.8151396769523621,0.7707761114946418,77.72,20,100,54410,10.556625127792358,10.550962924957275,0.005662202835083008,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,31,0.8428095195531845,0.7648144702342431,77.11,30,100,54410,13.324337720870972,13.316658020019531,0.00767970085144043,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,32,0.6211949997901917,0.8307700896081343,83.63,24,100,54410,13.34048318862915,13.33410382270813,0.006379365921020508,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,33,0.6561355450510978,0.8069772487981337,81.34,21,100,54410,10.955555438995361,10.950053453445435,0.005501985549926758,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,34,0.5187030539989471,0.8261412923384597,82.93,30,100,54410,15.445763349533081,15.438333511352539,0.007429838180541992,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,35,1.2127303073883056,0.6732482624159808,71.18,20,100,54410,10.36637258529663,10.361079454421997,0.005293130874633789,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,36,0.7403289263248444,0.7888450784062583,78.79,22,100,54410,11.862696409225464,11.857004880905151,0.0056915283203125,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,37,0.6871701102733612,0.7936715101636965,80.15,30,100,54410,19.637648582458496,19.630310535430908,0.007338047027587891,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,38,0.6190431760549545,0.8049462908488142,80.88,29,100,54410,14.531862497329712,14.524848699569702,0.007013797760009766,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,39,1.325246957397461,0.727326272818779,74.47,28,100,54410,14.129727602005005,14.122416496276855,0.007311105728149414,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,40,0.6201636148452758,0.8079541325362818,80.97,22,100,54410,13.215338706970215,13.209394216537476,0.005944490432739258,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,41,0.5459122859597206,0.8335486532846632,83.41,21,100,54410,10.81255316734314,10.806912899017334,0.005640268325805664,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,42,0.7287593181371689,0.8073700980161839,81.02,27,100,54410,13.169950723648071,13.163188934326172,0.006761789321899414,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,43,1.2073666237950325,0.749223097811935,78.09,20,100,54410,11.902043104171753,11.896629810333252,0.0054132938385009766,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,44,0.809431674337387,0.788143301025792,78.62,21,100,54410,11.857800006866455,11.852234601974487,0.0055654048919677734,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,45,0.6534018130064011,0.8305352641555345,83.25,26,100,54410,16.29681634902954,16.28559374809265,0.011222600936889648,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,46,0.7159776423692703,0.8116411324851157,81.65,20,100,54410,12.085490226745605,12.080222845077515,0.00526738166809082,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,47,0.5876547950744629,0.835093025369215,83.82,29,100,54410,15.735401630401611,15.728615045547485,0.0067865848541259766,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,48,0.8082604440689087,0.7658029378835016,76.44,25,100,54410,11.286962509155273,11.280661344528198,0.006301164627075195,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,49,0.5428984957695008,0.8314531288256329,83.22,26,100,54410,11.367061853408813,11.360470533370972,0.006591320037841797,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,50,0.5598334795951844,0.8235145172173445,82.18,28,100,54410,15.506176948547363,15.499129295349121,0.0070476531982421875,,116.7001953125,1
FedDyn,FashionMNIST,,0.9,0.999,1,3.9884111320495603,0.1198285542079828,22.0,20,100,54410,11.541233539581299,11.536011934280396,0.00522160530090332,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,2,2.064252855491638,0.24461672811405472,34.35,28,100,54410,15.325805187225342,15.318741798400879,0.007063388824462891,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,3,3.2859591915130615,0.36596757114164735,41.36,26,100,54410,15.592779397964478,15.584216117858887,0.00856328010559082,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,4,1.432183481502533,0.6881097607051316,69.76,27,100,54410,13.211419105529785,13.204767227172852,0.006651878356933594,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,5,2.396873262023926,0.4606681566488442,51.7,21,100,54410,10.421976566314697,10.416524648666382,0.00545191764831543,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,6,2.95647276763916,0.47175118163201385,50.59,20,100,54410,11.376731872558594,11.371278524398804,0.005453348159790039,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,7,1.5250003982543945,0.6264102332611557,66.65,20,100,54410,11.361504077911377,11.355767965316772,0.005736112594604492,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,8,1.1739911082267762,0.7194951654552557,74.06,29,100,54410,16.39035129547119,16.383170127868652,0.0071811676025390625,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,9,1.5225247623920442,0.6884277395266531,68.77,20,100,54410,13.233356475830078,13.228088855743408,0.005267620086669922,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,10,0.7072925681114197,0.8006988656518281,80.32,26,100,54410,13.699594736099243,13.693035125732422,0.006559610366821289,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,11,0.6113091724634171,0.804562807210855,80.49,30,100,54410,13.687341213226318,13.679882764816284,0.00745844841003418,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,12,0.6656539404392242,0.7741299571456493,78.71,24,100,54410,11.611737251281738,11.605420351028442,0.0063169002532958984,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,13,0.6332582158565522,0.7778020831154224,78.28,25,100,54410,14.131052732467651,14.124509811401367,0.00654292106628418,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,14,0.5850638791799545,0.7986669918442971,80.92,22,100,54410,10.477908849716187,10.472330808639526,0.005578041076660156,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,15,0.6570789357662201,0.7762578067773871,76.88,21,100,54410,10.220525026321411,10.214990615844727,0.00553441047668457,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,16,1.2500968132972716,0.7109263213275906,74.38,21,100,54410,10.358739614486694,10.35320520401001,0.00553441047668457,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,17,0.6522415763378143,0.7912184727234373,79.08,22,100,54410,11.379952907562256,11.374201536178589,0.005751371383666992,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,18,0.9106937088012695,0.7115446415946142,73.38,28,100,54410,13.132927656173706,13.126116037368774,0.006811618804931641,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,19,0.7203772158622742,0.786301306077092,79.12,29,100,54410,14.83761715888977,14.830554485321045,0.007062673568725586,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,20,0.8108260620594024,0.7564601922144978,75.27,26,100,54410,12.144986629486084,12.13834810256958,0.006638526916503906,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,21,0.7813623888492585,0.7976080806891507,79.73,27,100,54410,13.743410110473633,13.736428260803223,0.006981849670410156,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,22,0.6234873454809189,0.8099861527343467,82.24,24,100,54410,14.551854610443115,14.545862197875977,0.005992412567138672,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,23,0.7578806940078735,0.7860201096619793,80.22,27,100,54410,11.485358476638794,11.47855019569397,0.006808280944824219,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,24,0.6080428652763367,0.8101897341219905,80.52,26,100,54410,9.61453104019165,9.608227729797363,0.006303310394287109,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,25,0.717679669046402,0.7867648892624185,79.76,21,100,54410,9.741163492202759,9.735551595687866,0.005611896514892578,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,26,0.7587954384326935,0.7813439098226249,78.96,27,100,54410,16.525683164596558,16.519017457962036,0.006665706634521484,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,27,0.6141346377134324,0.8005478204666774,80.5,25,100,54410,11.40365982055664,11.39739179611206,0.006268024444580078,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,28,0.5907327205896378,0.8180631049192597,82.32,22,100,54410,13.761328935623169,13.755417823791504,0.005911111831665039,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,29,1.3739944633245469,0.7103099230588443,73.21,22,100,54410,10.813410520553589,10.807647943496704,0.005762577056884766,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,30,0.7625263915538788,0.771939990967822,78.01,28,100,54410,13.34784460067749,13.341021537780762,0.006823062896728516,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,31,0.6625353209495545,0.798764220766562,80.56,22,100,54410,10.028338432312012,10.022648096084595,0.005690336227416992,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,32,0.6722951790809631,0.7992897444611764,81.18,24,100,54410,13.255882978439331,13.249388217926025,0.006494760513305664,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,33,0.9990903299808502,0.7456680112423105,75.38,20,100,54410,9.457282304763794,9.451934337615967,0.0053479671478271484,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,34,0.8480569980621337,0.7455343478214822,74.89,23,100,54410,13.263906478881836,13.257681846618652,0.006224632263183594,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,35,0.9790586579799652,0.7441206703867522,76.14,26,100,54410,14.766117811203003,14.759719848632812,0.00639796257019043,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,36,0.6768472227096558,0.7881187340756968,79.22,22,100,54410,14.61777949333191,14.612049102783203,0.005730390548706055,,116.7001953125,2
FedDyn,FashionMNIST,,0.9,0.999,37,0.5886731123208999,0.8157543447596826,81.72,28,100,54410,14.969286680221558,14.961840152740479,0.0074465274810791016,,116.7001953125,2
